customer_id,churn_probability_ground_truth,churned,churn_date
C00776,0.6689109882559848,0,
C00777,0.29264063185229683,0,
C00778,0.2377219206621964,0,
C00779,0.01,0,
C00780,0.8344997790115172,1,2026-09-25
C00781,0.06394885370608569,0,
C00782,0.3957432605397644,1,2026-10-02
C00783,0.5358676202824806,0,
C00784,0.6062034856211637,0,
C00785,0.99,1,2026-10-06
C00786,0.1628838434391526,0,
C00787,0.01,0,
C00788,0.4664096498841065,1,2026-10-12
C00789,0.46320145752353015,0,
C00790,0.2737756619657826,0,
C00791,0.0919018059686301,0,
C00792,0.5514550010775153,1,2026-09-18
C00793,0.736668319695967,1,2026-10-08
C00794,0.8555013056427091,1,2026-09-30
C00795,0.9052806677850882,0,
C00796,0.01,0,
C00797,0.14938770272591217,1,2026-10-13
C00798,0.6321926434389624,1,2026-10-10
C00799,0.6448439233289764,0,
C00800,0.7239445778932293,1,2026-10-09
C00801,0.6169313859191514,0,
C00802,0.9613647097173507,1,2026-09-20
C00803,0.5351429452956811,1,2026-09-23
C00804,0.07556742867556038,1,2026-09-25
C00805,0.08301593702150356,0,
C00806,0.4820847290877788,1,2026-09-26
C00807,0.8598495654450867,1,2026-10-09
C00808,0.43190140073621197,0,
C00809,0.020079315724721297,0,
C00810,0.8987424104679784,1,2026-09-30
C00811,0.5688743652610482,0,
C00812,0.2663147914755377,0,
C00813,0.3145559387901772,0,
C00814,0.5627823798995116,1,2026-09-20
C00815,0.7196038782618137,1,2026-09-17
C00816,0.6633205890627516,1,2026-09-18
C00817,0.34718551107906875,0,
C00818,0.8514390047883414,1,2026-10-12
C00819,0.12826762335773542,0,
C00820,0.3153935959651816,1,2026-10-03
C00821,0.01,0,
C00822,0.46858976716629397,1,2026-10-06
C00823,0.2842165202306922,0,
C00824,0.8494932393901081,1,2026-10-10
C00825,0.4082324355368804,0,
C00826,0.8847892593470771,1,2026-09-22
C00827,0.8165936595147143,1,2026-09-20
C00828,0.1972720499829865,0,
C00829,0.99,1,2026-09-18
C00830,0.6309657501725457,1,2026-09-29
C00831,0.6465505272980037,0,
C00832,0.06170544409259976,0,
C00833,0.3992107936435272,0,
C00834,0.01,0,
C00835,0.23538081185015533,0,
C00836,0.14862098258724504,0,
C00837,0.37820592304841005,0,
C00838,0.7957115021328681,1,2026-09-25
C00839,0.7573815460264862,1,2026-09-25
C00840,0.01,0,
C00841,0.798461192783881,1,2026-09-26
C00842,0.36084714050660094,0,
C00843,0.08263077788804812,0,
C00844,0.2738264602632393,0,
C00845,0.835185527967801,1,2026-10-01
C00846,0.8832997389231221,1,2026-10-10
C00847,0.23835112314589277,0,
C00848,0.08799906487772441,0,
C00849,0.2952019439858917,0,
C00850,0.8449268971961675,1,2026-10-10
C00851,0.9883904820237822,1,2026-09-22
C00852,0.2728856349285558,1,2026-10-11
C00853,0.1411038549694867,0,
C00854,0.40208615518110946,1,2026-09-23
C00855,0.8987913721892536,1,2026-10-07
C00856,0.7386690124911939,0,
C00857,0.99,1,2026-09-19
C00858,0.599414710718213,1,2026-10-04
C00859,0.22608856459144006,0,
C00860,0.7931295600944367,1,2026-09-23
C00861,0.7951804630446948,0,
C00862,0.19436483303609084,0,
C00863,0.675385856811627,1,2026-09-24
C00864,0.8193095194532702,1,2026-09-17
C00865,0.7985196768787926,1,2026-09-24
C00866,0.7068336174251361,0,
C00867,0.5873583353944966,1,2026-10-07
C00868,0.826749264321135,1,2026-09-22
C00869,0.41615584139371664,1,2026-09-20
C00870,0.37123406941650006,1,2026-10-15
C00871,0.30893849371320103,1,2026-10-15
C00872,0.4406572246613244,1,2026-09-30
C00873,0.15595488051397446,0,
C00874,0.5744952680338328,0,
C00875,0.16069690853722904,0,
C00876,0.7405831214766636,0,
C00877,0.7120744197562253,1,2026-10-07
C00878,0.9568488936824733,0,
C00879,0.5899874226629332,1,2026-09-21
C00880,0.6560708023670083,0,
C00881,0.21938532596673307,0,
C00882,0.021062694762516515,0,
C00883,0.07964109040330056,0,
C00884,0.8962651218176415,1,2026-09-29
C00885,0.45614988593722416,1,2026-10-08
C00886,0.5053152315296688,0,
C00887,0.8121594237801232,1,2026-09-17
C00888,0.024077915527169286,0,
C00889,0.01,0,
C00890,0.21096480987347163,0,
C00891,0.29889433405009147,1,2026-09-27
C00892,0.4573308297682047,0,
C00893,0.9735693471265043,1,2026-10-11
C00894,0.6177457427960938,0,
C00895,0.48911190466334153,0,
C00896,0.55566928779626,0,
C00897,0.2977254654992276,0,
C00898,0.99,1,2026-09-17
C00899,0.6732614213458427,1,2026-09-28
C00900,0.6692453128051826,1,2026-09-19
C00901,0.2116921679641498,0,
C00902,0.780196829229165,1,2026-09-18
C00903,0.15091988356835148,1,2026-10-04
C00904,0.7798948255198608,0,
C00905,0.3572151415608351,0,
C00906,0.08921567306033445,0,
C00907,0.8039070102347798,1,2026-09-27
C00908,0.9610928445216608,1,2026-10-07
C00909,0.9573945351656351,1,2026-10-04
C00910,0.0924667983561602,0,
C00911,0.13298190127329207,0,
C00912,0.99,1,2026-09-27
C00913,0.10642394408708655,0,
C00914,0.5833047435213964,0,
C00915,0.38552248561330216,1,2026-10-05
C00916,0.20189863040315867,1,2026-09-23
C00917,0.8865774927794661,1,2026-09-17
C00918,0.01,0,
C00919,0.7427069608195618,0,
C00920,0.21818088234304076,1,2026-10-09
C00921,0.11798114017694641,0,
C00922,0.11135961422904991,0,
C00923,0.5246690653988129,1,2026-09-23
C00924,0.6886774849256588,0,
C00925,0.8835430976742426,0,
C00926,0.5832058565765992,0,
C00927,0.656381280639202,0,
C00928,0.9892866782545305,1,2026-10-12
C00929,0.47254709506175774,0,
C00930,0.6170442057761589,1,2026-09-26
C00931,0.9454827553189197,1,2026-09-27
C00932,0.7459473341004579,1,2026-09-29
C00933,0.18602320538784975,0,
C00934,0.829535760528217,1,2026-10-09
C00935,0.022706316886867195,0,
C00936,0.8975269932920499,1,2026-09-27
C00937,0.7882993222843766,0,
C00938,0.8307459855058849,1,2026-10-13
C00939,0.07359254602996529,0,
C00940,0.6724488341223395,1,2026-10-14
C00941,0.5141320277331615,0,
C00942,0.8500483931837033,1,2026-09-28
C00943,0.2665591033710407,1,2026-10-07
C00944,0.23974931617477277,0,
C00945,0.34614836737353105,1,2026-10-13
C00946,0.01,0,
C00947,0.44251494327021434,0,
C00948,0.04358915520965853,0,
C00949,0.4675173846094851,0,
C00950,0.6749162219492589,1,2026-10-05
C00951,0.14208069796887726,0,
C00952,0.15632484031428062,0,
C00953,0.432707376699472,1,2026-10-04
C00954,0.9286719742469592,1,2026-09-28
C00955,0.35804779271036524,0,
C00956,0.3427294581437266,0,
C00957,0.5297639582782857,1,2026-10-15
C00958,0.31886226581011634,0,
C00959,0.01,0,
C00960,0.13649056841699378,0,
C00961,0.3944046973123535,0,
C00962,0.5163310727915508,0,
C00963,0.36995691156033905,0,
C00964,0.595713706371828,0,
C00965,0.19031409142449815,1,2026-10-01
C00966,0.04747170415727911,0,
C00967,0.8236297930001174,1,2026-10-06
C00968,0.6602309900809687,0,
C00969,0.57285589438233,0,
C00970,0.8485602571175489,1,2026-09-22
C00971,0.9220773011229437,1,2026-09-26
C00972,0.15371109264666702,0,
C00973,0.3728859298168491,0,
C00974,0.23505218291513044,0,
C00975,0.902190754704164,1,2026-10-05
C00976,0.7090206687505268,1,2026-09-26
C00977,0.30271549057184255,1,2026-10-09
C00978,0.597539113819671,0,
C00979,0.01,0,
C00980,0.53413737047778,0,
C00981,0.46599937447120665,0,
C00982,0.35171720951546515,0,
C00983,0.01,0,
C00984,0.558134476843894,1,2026-09-21
C00985,0.43063689034453567,1,2026-10-12
C00986,0.5196309472564977,1,2026-10-04
C00987,0.8974200512678578,1,2026-09-26
C00988,0.6645384605750658,1,2026-09-27
C00989,0.4468744090663498,0,
C00990,0.7934030873387078,1,2026-09-19
C00991,0.2584183482097858,0,
C00992,0.5425508200736978,1,2026-09-24
C00993,0.6494340036514784,1,2026-10-03
C00994,0.49076668966808423,1,2026-09-22
C00995,0.41141821371646004,0,
C00996,0.012394251696049657,0,
C00997,0.6858994777582603,0,
C00998,0.19260636530923292,0,
C00999,0.18825497628512874,0,
C01000,0.18215289237959764,0,
C01001,0.5884804969054397,0,
C01002,0.18835923341665725,0,
C01003,0.8762360118111401,0,
C01004,0.7585413763981187,1,2026-10-07
C01005,0.44273470788046576,1,2026-09-21
C01006,0.7432827520769848,1,2026-09-23
C01007,0.01,0,
C01008,0.8945319362289763,1,2026-09-24
C01009,0.17121156902987064,0,
C01010,0.01,0,
C01011,0.8081189005187965,1,2026-10-13
C01012,0.3295816626446961,0,
C01013,0.46754115820319375,0,
C01014,0.7440315493019054,1,2026-09-25
C01015,0.8259313606594451,1,2026-09-27
C01016,0.23683679236683006,0,
C01017,0.9186965865295401,1,2026-09-24
C01018,0.4388499144932071,1,2026-09-26
C01019,0.5000238218891654,1,2026-09-17
C01020,0.662458670148901,1,2026-10-01
C01021,0.2209808209353947,1,2026-10-06
C01022,0.6471638362869565,1,2026-10-08
C01023,0.6274172408263841,0,
C01024,0.9234944749195747,1,2026-10-06
C01025,0.5036638729868123,1,2026-09-30
C01026,0.3921886780077959,1,2026-09-18
C01027,0.3765145262728119,0,
C01028,0.7373316495357487,0,
C01029,0.4618942373095669,0,
C01030,0.28820667198300287,1,2026-10-06
C01031,0.34789162977885746,0,
C01032,0.11378576343232588,0,
C01033,0.43932631350666196,0,
C01034,0.8829483228313943,1,2026-10-06
C01035,0.09567300488093694,0,
C01036,0.5754274910525516,0,
C01037,0.4659800333751811,0,
C01038,0.1388278810014493,0,
C01039,0.5027337357677981,0,
C01040,0.7103567334955356,1,2026-09-25
C01041,0.5337256403213269,1,2026-10-05
C01042,0.9696521339515619,1,2026-10-11
C01043,0.6908737976810094,0,
C01044,0.12179665956735758,0,
C01045,0.99,1,2026-10-03
C01046,0.19681070169138778,1,2026-10-13
C01047,0.6844599000154783,1,2026-09-23
C01048,0.42690568647180194,0,
C01049,0.790892454269171,1,2026-09-18
C01050,0.41342988418136395,0,
C01051,0.2089702003326077,0,
C01052,0.5249259296895471,0,
C01053,0.620685982040526,1,2026-10-15
C01054,0.5288822185326776,0,
C01055,0.8730444421837911,1,2026-10-05
C01056,0.7563246983735529,1,2026-10-14
C01057,0.4364391313959678,1,2026-09-18
C01058,0.01,0,
C01059,0.8384152011138649,0,
C01060,0.9392904564645229,0,
C01061,0.5136380403720868,1,2026-10-07
C01062,0.5323769360206148,0,
C01063,0.99,1,2026-10-04
C01064,0.29035607903637983,0,
C01065,0.4487320836244778,0,
C01066,0.657656554220091,1,2026-09-27
C01067,0.01,0,
C01068,0.8385789951532323,1,2026-09-18
C01069,0.08855986618074282,0,
C01070,0.4831531849872178,0,
C01071,0.3144928139029377,0,
C01072,0.6385103296144475,0,
C01073,0.11548403790747602,0,
C01074,0.39086173675362657,1,2026-10-13
C01075,0.3243617364724276,1,2026-09-18
C01076,0.01,0,
C01077,0.7416534412184173,1,2026-09-21
C01078,0.2359349358831263,0,
C01079,0.06643836293895819,0,
C01080,0.6979652627344818,0,
C01081,0.01,0,
C01082,0.99,1,2026-09-23
C01083,0.5869016623038643,1,2026-09-21
C01084,0.17174634742123218,0,
C01085,0.05010302659389945,0,
C01086,0.99,1,2026-10-15
C01087,0.5188445822239691,1,2026-10-01
C01088,0.6087176368883701,1,2026-09-27
C01089,0.5530710921126518,1,2026-10-11
C01090,0.46273775552819363,0,
C01091,0.01,0,
C01092,0.01,0,
C01093,0.6873106443788626,1,2026-10-10
C01094,0.9339413184952315,1,2026-09-28
C01095,0.2002108866515808,0,
C01096,0.6534035698760425,1,2026-09-23
C01097,0.99,1,2026-09-28
C01098,0.01,0,
C01099,0.2902139285553036,0,
C01100,0.16352159605851974,0,
C01101,0.03258583615959232,0,
C01102,0.4095169739840975,1,2026-09-27
C01103,0.01,0,
C01104,0.17859759705364972,0,
C01105,0.7104159993820556,1,2026-10-15
C01106,0.6657604438085839,0,
C01107,0.99,1,2026-10-14
C01108,0.9841323928637208,1,2026-09-28
C01109,0.9190659601327688,1,2026-10-15
C01110,0.022494670692109947,0,
C01111,0.2736288340460139,0,
C01112,0.12247529471092222,1,2026-10-14
C01113,0.3535245309445938,0,
C01114,0.024071845618372917,0,
C01115,0.7032772966143914,0,
C01116,0.7167154923709671,1,2026-10-08
C01117,0.20959369289795435,0,
C01118,0.6715760503809897,0,
C01119,0.07298940660615866,0,
C01120,0.4343702694606538,1,2026-09-28
C01121,0.3353390540826978,1,2026-10-03
C01122,0.99,1,2026-09-22
C01123,0.99,1,2026-10-10
C01124,0.01,0,
C01125,0.7173707913987049,0,
C01126,0.5687898373933475,0,
C01127,0.6266481275817577,0,
C01128,0.233764426059802,0,
C01129,0.7761565517557599,0,
C01130,0.3849567936974885,1,2026-09-17
C01131,0.11968258622736211,0,
C01132,0.11762693979569674,0,
C01133,0.4445055505312506,1,2026-10-10
C01134,0.6049139578808261,1,2026-09-22
C01135,0.942597630541634,1,2026-10-08
C01136,0.01,0,
C01137,0.98809436198905,1,2026-10-03
C01138,0.890565002891777,0,
C01139,0.14901682210583606,1,2026-10-11
C01140,0.24401748536427567,0,
C01141,0.6403106756930507,0,
C01142,0.2733258296399501,0,
C01143,0.537624687805585,0,
C01144,0.37592835672231206,1,2026-09-17
C01145,0.7121333236223517,0,
C01146,0.3640172445207246,0,
C01147,0.47988641841416924,0,
C01148,0.6259077359619822,1,2026-10-04
C01149,0.8692012627327904,1,2026-10-10
C01150,0.5418044683936021,0,
C01151,0.09692114938054475,0,
C01152,0.3189006207547982,1,2026-09-26
C01153,0.4697145442646298,1,2026-10-05
C01154,0.6401738201884857,1,2026-09-26
C01155,0.4968755517737966,1,2026-10-07
C01156,0.35910421991006825,0,
C01157,0.8394947563347981,1,2026-10-05
C01158,0.10433758371691149,0,
C01159,0.815739579943712,1,2026-09-26
C01160,0.7955797978350009,1,2026-10-06
C01161,0.8197123793973279,0,
C01162,0.99,1,2026-09-19
C01163,0.20959797541214306,1,2026-10-04
C01164,0.3290204927134368,0,
C01165,0.31268199907609295,0,
C01166,0.3771056270250779,0,
C01167,0.22982595900831168,0,
C01168,0.9197750188358739,1,2026-09-25
C01169,0.01,0,
C01170,0.10269860587482535,0,
C01171,0.7605582143053621,0,
C01172,0.6651947820705799,1,2026-09-21
C01173,0.6973770539835885,1,2026-10-08
C01174,0.01,0,
C01175,0.3537943812923666,1,2026-09-21
C01176,0.18447358815758852,0,
C01177,0.99,1,2026-10-06
C01178,0.99,1,2026-10-14
C01179,0.10089854291759964,1,2026-10-08
C01180,0.5677241284362072,1,2026-10-02
C01181,0.9630649404745361,1,2026-09-27
C01182,0.22477986896084698,0,
C01183,0.7436364362454069,0,
C01184,0.0876685348155016,0,
C01185,0.027959153272820808,0,
C01186,0.9253018167848877,1,2026-10-09
C01187,0.3425357244821906,1,2026-09-28
C01188,0.7169472402224771,0,
C01189,0.5827131734934679,1,2026-09-21
C01190,0.05472535687000421,0,
C01191,0.27665518496973285,0,
C01192,0.7816569529496115,1,2026-10-08
C01193,0.01,0,
C01194,0.3571776320451159,0,
C01195,0.25328659807413445,0,
C01196,0.3129957753981105,1,2026-09-28
C01197,0.01,0,
C01198,0.8982196934705148,1,2026-10-06
C01199,0.20951392000430866,0,
C01200,0.829674385808854,1,2026-10-09
C01201,0.355061777665305,0,
C01202,0.1573180916475966,1,2026-10-01
C01203,0.5128508396049618,0,
C01204,0.613148822220297,0,
C01205,0.6312998340891222,1,2026-10-15
C01206,0.6906880280370268,1,2026-09-26
C01207,0.8237684835511679,1,2026-10-13
C01208,0.058303179031402086,1,2026-10-05
C01209,0.20481043119910283,1,2026-09-24
C01210,0.42402534401961633,1,2026-09-17
C01211,0.2893398408908491,0,
C01212,0.7063709080987065,1,2026-10-05
C01213,0.6171573697138754,1,2026-10-12
C01214,0.4721123086995527,1,2026-09-26
C01215,0.01,0,
C01216,0.3352625383005754,1,2026-10-10
C01217,0.8164307285518512,1,2026-10-04
C01218,0.4099899912200442,0,
C01219,0.18749842354682802,0,
C01220,0.8675204117051156,1,2026-09-27
C01221,0.5717842842493336,0,
C01222,0.99,1,2026-10-08
C01223,0.077676550723491,0,
C01224,0.5185806766288314,1,2026-10-03
C01225,0.22341187460061707,0,
C01226,0.3042436529491883,0,
C01227,0.7297501722226325,1,2026-10-01
C01228,0.7289148988570235,1,2026-09-29
C01229,0.20573231471596823,0,
C01230,0.8644484364712965,1,2026-09-23
C01231,0.48259862938977577,1,2026-09-30
C01232,0.7210451064041696,1,2026-10-08
C01233,0.9319322465851133,1,2026-09-24
C01234,0.41197080195750424,1,2026-10-04
C01235,0.29539541448360307,0,
C01236,0.11277834944333051,0,
C01237,0.42091532091389916,0,
C01238,0.29663007504870975,0,
C01239,0.640091103770345,1,2026-09-28
C01240,0.01,0,
C01241,0.8142814750777598,1,2026-10-14
C01242,0.8081349315808446,1,2026-09-22
C01243,0.39941665308214713,0,
C01244,0.44966682676428094,1,2026-10-03
C01245,0.16269705215173955,1,2026-10-09
C01246,0.3397015759151686,0,
C01247,0.15962807335574467,0,
C01248,0.8188845152675877,1,2026-10-10
C01249,0.5593378630581285,1,2026-09-24
C01250,0.29678677992835434,0,
C01251,0.06808934852096588,0,
C01252,0.523920968672742,0,
C01253,0.6520870961781308,1,2026-10-09
C01254,0.766493785626302,0,
C01255,0.2144262042002698,0,
C01256,0.8950620117048977,1,2026-10-08
C01257,0.6187799162570897,1,2026-10-06
C01258,0.03200703670746588,0,
C01259,0.5428077470714808,0,
C01260,0.2744368492378877,0,
C01261,0.49335584834640644,0,
C01262,0.6532954378072907,1,2026-10-10
C01263,0.3094100974909274,1,2026-09-20
C01264,0.9168526575170329,1,2026-10-08
C01265,0.3767523780200951,0,
C01266,0.8006098243997138,1,2026-09-19
C01267,0.7532037649944385,1,2026-10-05
C01268,0.10500970158936013,0,
C01269,0.01,0,
C01270,0.8501064007498781,1,2026-10-13
C01271,0.5068237124569007,0,
C01272,0.23924507377078993,0,
C01273,0.99,1,2026-10-04
C01274,0.99,1,2026-09-25
C01275,0.8587482352412625,1,2026-10-07
C01276,0.7751295137487139,1,2026-09-27
C01277,0.01,0,
C01278,0.15597392623267123,0,
C01279,0.6709437918534042,1,2026-09-21
C01280,0.10956450419773803,0,
C01281,0.01,0,
C01282,0.7908696665320537,1,2026-09-23
C01283,0.46876507596079175,1,2026-09-22
C01284,0.5588250285358881,0,
C01285,0.16833574516707409,0,
C01286,0.07649771439312741,0,
C01287,0.6859245680654129,1,2026-10-09
C01288,0.6880859838775025,1,2026-10-09
C01289,0.05597678886620125,1,2026-10-03
C01290,0.79108215691806,1,2026-10-01
C01291,0.08156176311741922,0,
C01292,0.5728366348935942,1,2026-09-22
C01293,0.4271870234090279,0,
C01294,0.2138657578902182,0,
C01295,0.4004571989543778,1,2026-09-28
C01296,0.7183563892864221,1,2026-09-26
C01297,0.7144552006273498,1,2026-10-08
C01298,0.9722827271012008,1,2026-09-27
C01299,0.7620909309564656,1,2026-09-22
C01300,0.8851055817139484,1,2026-10-14
C01301,0.4953797631243839,1,2026-09-24
C01302,0.45051466431163656,1,2026-09-29
C01303,0.14009811438066097,0,
C01304,0.1439693703783594,0,
C01305,0.05092399865456296,0,
C01306,0.7266669740505197,1,2026-09-21
C01307,0.7042422972551021,1,2026-10-07
C01308,0.34229419610655265,0,
C01309,0.7921374837720002,1,2026-10-02
C01310,0.35228634530689656,0,
C01311,0.11901902925534463,0,
C01312,0.11145092493273506,1,2026-10-15
C01313,0.01,0,
C01314,0.11126336806296608,0,
C01315,0.7874373414282632,1,2026-10-01
C01316,0.8284483791836348,1,2026-09-24
C01317,0.2017241390172052,0,
C01318,0.2484923522506577,0,
C01319,0.6367880229122974,1,2026-10-03
C01320,0.99,1,2026-09-29
C01321,0.2167291235732078,0,
C01322,0.6754965735217054,1,2026-09-27
C01323,0.9403775487682021,1,2026-10-02
C01324,0.7706317672065411,1,2026-10-09
C01325,0.9415094582878126,1,2026-09-23
C01326,0.4280738506469658,0,
C01327,0.7409341479816053,1,2026-09-29
C01328,0.014012593859546202,0,
C01329,0.6662078579702585,1,2026-10-14
C01330,0.20402553651646357,1,2026-10-02
C01331,0.6014803144424896,0,
C01332,0.1418745729821087,0,
C01333,0.5655802690520757,1,2026-09-19
C01334,0.7085191352644183,0,
C01335,0.99,1,2026-09-17
C01336,0.7370765910320021,0,
C01337,0.42286428177508195,1,2026-10-11
C01338,0.48415965235531633,1,2026-10-07
C01339,0.3344331769223524,1,2026-10-08
C01340,0.577466485452632,1,2026-10-09
C01341,0.4245277264536992,1,2026-09-18
C01342,0.29254120108543413,0,
C01343,0.99,1,2026-09-29
C01344,0.25608971459645835,1,2026-09-23
C01345,0.13449116939490452,1,2026-10-13
C01346,0.3034743795240089,0,
C01347,0.14943713810990739,0,
C01348,0.2393041574854415,1,2026-09-19
C01349,0.01,0,
C01350,0.23953486385920914,0,
C01351,0.6779754705286681,1,2026-10-08
C01352,0.11744305310050246,0,
C01353,0.6131079254688636,0,
C01354,0.04382758390241548,0,
C01355,0.8846091692185655,1,2026-10-10
C01356,0.9713826460817875,1,2026-09-30
C01357,0.642357843599013,1,2026-10-06
C01358,0.46923116358043016,0,
C01359,0.49291093527408003,1,2026-10-14
C01360,0.3906628779916327,0,
C01361,0.2951407976601138,0,
C01362,0.758595816444815,0,
C01363,0.4299802176509616,1,2026-09-25
C01364,0.8202384581836579,1,2026-09-22
C01365,0.6756919464786636,0,
C01366,0.1103926706225232,0,
C01367,0.2610633050550756,1,2026-10-10
C01368,0.5369342410435716,1,2026-10-03
C01369,0.8680988616852913,1,2026-10-02
C01370,0.5909849598315892,1,2026-10-14
C01371,0.6573775064849106,0,
C01372,0.8290248719107034,1,2026-09-22
C01373,0.2894575196059913,1,2026-09-18
C01374,0.99,1,2026-09-17
C01375,0.01,0,
C01376,0.01,0,
C01377,0.31558973626123477,0,
C01378,0.20457594737876336,0,
C01379,0.44480032273215664,0,
C01380,0.01,0,
C01381,0.6096829747660347,1,2026-09-20
C01382,0.01,0,
C01383,0.10236034657547019,0,
C01384,0.2446495378128259,0,
C01385,0.99,1,2026-09-21
C01386,0.7053946842347482,1,2026-10-05
C01387,0.159941649859471,0,
C01388,0.49887305864425,0,
C01389,0.9816711188161945,1,2026-10-13
C01390,0.1392248226396338,0,
C01391,0.37054623186472635,1,2026-10-11
C01392,0.8413576597682259,1,2026-10-05
C01393,0.03580818298392738,0,
C01394,0.7850414854226854,0,
C01395,0.09916140007070967,0,
C01396,0.7658916587930649,1,2026-10-09
C01397,0.10436248507875262,0,
C01398,0.99,1,2026-09-17
C01399,0.6686088199188204,1,2026-10-12
C01400,0.3343329825394199,1,2026-09-19
C01401,0.4608558936831183,1,2026-09-24
C01402,0.6229697648433271,1,2026-09-20
C01403,0.11291739117486532,0,
C01404,0.813578367087645,1,2026-10-12
C01405,0.3601744231746067,0,
C01406,0.05645930545119954,0,
C01407,0.11242097047157928,0,
C01408,0.9347939295886697,1,2026-10-01
C01409,0.8826664681570786,1,2026-09-19
C01410,0.99,1,2026-09-18
C01411,0.4915366318403357,1,2026-09-25
C01412,0.99,1,2026-10-13
C01413,0.3068502191883937,0,
C01414,0.013696069263163996,0,
C01415,0.4909414963802655,0,
C01416,0.99,1,2026-09-20
C01417,0.6759455987762989,1,2026-10-02
C01418,0.3399987106252683,0,
C01419,0.5241790971696337,0,
C01420,0.47913582954995004,1,2026-10-13
C01421,0.09954859204175931,0,
C01422,0.01,0,
C01423,0.01,0,
C01424,0.3047922228302734,0,
C01425,0.7395650326494544,1,2026-10-14
C01426,0.24331859439535594,0,
C01427,0.5780563789310138,1,2026-09-21
C01428,0.601603718796935,0,
C01429,0.5986824173989762,1,2026-10-07
C01430,0.01,0,
C01431,0.2633419708907384,0,
C01432,0.49163050084962245,0,
C01433,0.2427533506884659,0,
C01434,0.6962637755487731,1,2026-10-02
C01435,0.5131536812736468,1,2026-10-06
C01436,0.08745024097539564,0,
C01437,0.4519740335305332,1,2026-10-06
C01438,0.21116371415734211,1,2026-10-13
C01439,0.6089653702387132,0,
C01440,0.6563022005202569,0,
C01441,0.7472622864274816,0,
C01442,0.3321858847123439,0,
C01443,0.9389204093438549,0,
C01444,0.6137578958135215,1,2026-09-25
C01445,0.43453591727824936,0,
C01446,0.7955133797711437,1,2026-09-18
C01447,0.04195952160000013,0,
C01448,0.5084821215272105,0,
C01449,0.6978096712411337,1,2026-09-21
C01450,0.99,1,2026-10-05
C01451,0.3725797296106478,0,
C01452,0.61124239953797,1,2026-09-27
C01453,0.01,0,
C01454,0.2708427957636236,0,
C01455,0.4809350066738628,1,2026-09-23
C01456,0.5424709064139807,0,
C01457,0.1239766905696203,0,
C01458,0.01,0,
C01459,0.5927020381942631,0,
C01460,0.30738900410162096,1,2026-10-06
C01461,0.06155993054333739,0,
C01462,0.16334419500914474,1,2026-09-18
C01463,0.7741944866254853,0,
C01464,0.41318256435708756,0,
C01465,0.08785307762224648,0,
C01466,0.01,0,
C01467,0.01,0,
C01468,0.4390190407946304,0,
C01469,0.5656173730431954,1,2026-10-12
C01470,0.8329165933371856,1,2026-10-08
C01471,0.4178863964584403,1,2026-10-10
C01472,0.6744235848712418,0,
C01473,0.6522484570158689,1,2026-09-21
C01474,0.48299544412749396,0,
C01475,0.3043876619135034,0,
C01476,0.3305486210150108,0,
C01477,0.1787709874251687,0,
C01478,0.03869543612373064,0,
C01479,0.8627178397352586,0,
C01480,0.45295296992332923,1,2026-10-05
C01481,0.25091452691106086,0,
C01482,0.24582761086331126,0,
C01483,0.3966638275803369,1,2026-09-21
C01484,0.7163166014700207,1,2026-10-14
C01485,0.7188836128611328,0,
C01486,0.6973146691542511,0,
C01487,0.9741557185478633,1,2026-09-27
C01488,0.44784734993460795,1,2026-09-21
C01489,0.5656575078434726,1,2026-09-19
C01490,0.4946082509742963,0,
C01491,0.06812129058475211,0,
C01492,0.09737854963929174,0,
C01493,0.040025077488451105,0,
C01494,0.39217683356935584,0,
C01495,0.7086192630542266,1,2026-10-03
C01496,0.7069165168489508,1,2026-09-24
C01497,0.2749015193823068,1,2026-10-03
C01498,0.21593056891920212,0,
C01499,0.6453548969345507,1,2026-09-19
C01500,0.01,0,
C01501,0.688664196216843,1,2026-10-08
C01502,0.22889230528013346,0,
C01503,0.9007111374968487,1,2026-10-04
C01504,0.40158765743376157,0,
C01505,0.37080586647349933,0,
C01506,0.5678204086001286,1,2026-10-13
C01507,0.2540308056716529,0,
C01508,0.01,0,
C01509,0.7271610404803034,1,2026-10-04
C01510,0.3532890746702646,1,2026-10-02
C01511,0.05224486476990417,0,
C01512,0.7961819542269964,1,2026-09-21
C01513,0.03343448172849425,0,
C01514,0.99,1,2026-10-02
C01515,0.49180980831740895,0,
C01516,0.7282222669343105,1,2026-10-13
C01517,0.15196772970649777,0,
C01518,0.18756266802177635,0,
C01519,0.658114031632843,0,
C01520,0.18935702129527884,0,
C01521,0.6824178329583132,1,2026-10-07
C01522,0.157372718396478,0,
C01523,0.04110827792235999,0,
C01524,0.45744561754192625,1,2026-10-11
C01525,0.9662393666340015,1,2026-09-17
C01526,0.6136330520037349,0,
C01527,0.2146688594976732,0,
C01528,0.6338646963579188,1,2026-10-05
C01529,0.4797710012591606,0,
C01530,0.5235655298870544,0,
C01531,0.40357816074272346,0,
C01532,0.7061616510424016,0,
C01533,0.42188869857568223,0,
C01534,0.01,0,
C01535,0.99,1,2026-09-23
C01536,0.6780267227673986,1,2026-09-21
C01537,0.4704390121306464,0,
C01538,0.3436787646044579,0,
C01539,0.5635965652419512,1,2026-10-07
C01540,0.23203062384535178,0,
C01541,0.5875346871044032,0,
C01542,0.13353048462091105,0,
C01543,0.05751378673555527,0,
